['W', 'G', 'R'], ['Y', 'O', 'G'], ['W', 'B', 'R'], ['Y', 'R', 'G'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['G', 'W', 'O'], ['B', 'W', 'O']|['U inverse', 'B inverse']|['B', 'U']|
['O', 'B', 'Y'], ['R', 'B', 'Y'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['D', 'L']|['L inverse', 'D inverse']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['R', 'B', 'Y'], ['O', 'B', 'Y'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['D', 'L inverse']|['L', 'D inverse']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['O', 'G', 'Y'], ['R', 'G', 'Y'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['G', 'R', 'W'], ['B', 'R', 'W']|['D', 'R']|['R inverse', 'D inverse']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['R', 'G', 'Y'], ['O', 'G', 'Y']|['D', 'R inverse']|['R', 'D inverse']|
['W', 'B', 'O'], ['Y', 'B', 'O'], ['W', 'G', 'O'], ['Y', 'G', 'O'], ['W', 'B', 'R'], ['Y', 'B', 'R'], ['W', 'G', 'R'], ['Y', 'G', 'R']|['D', 'U']|['U inverse', 'D inverse']|
['W', 'G', 'R'], ['Y', 'B', 'O'], ['W', 'B', 'R'], ['Y', 'G', 'O'], ['W', 'G', 'O'], ['Y', 'B', 'R'], ['W', 'B', 'O'], ['Y', 'G', 'R']|['D', 'U inverse']|['U', 'D inverse']|
['W', 'O', 'G'], ['Y', 'R', 'B'], ['W', 'R', 'G'], ['Y', 'O', 'B'], ['W', 'O', 'B'], ['Y', 'R', 'G'], ['W', 'R', 'B'], ['Y', 'O', 'G']|['D', 'D']|['D inverse', 'D inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['D', 'D inverse']|['D', 'D inverse']|
['R', 'W', 'G'], ['O', 'W', 'G'], ['G', 'Y', 'O'], ['B', 'Y', 'O'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['D', 'F']|['F inverse', 'D inverse']|
['B', 'Y', 'O'], ['G', 'Y', 'O'], ['O', 'W', 'G'], ['R', 'W', 'G'], ['W', 'O', 'B'], ['Y', 'B', 'R'], ['W', 'R', 'B'], ['Y', 'G', 'R']|['D', 'F inverse']|['F', 'D inverse']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['R', 'W', 'B'], ['O', 'W', 'B'], ['G', 'Y', 'R'], ['B', 'Y', 'R']|['D', 'B']|['B inverse', 'D inverse']|
['W', 'O', 'G'], ['Y', 'B', 'O'], ['W', 'R', 'G'], ['Y', 'G', 'O'], ['B', 'Y', 'R'], ['G', 'Y', 'R'], ['O', 'W', 'B'], ['R', 'W', 'B']|['D', 'B inverse']|['B', 'D inverse']|
['R', 'G', 'Y'], ['O', 'G', 'Y'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['G', 'O', 'W'], ['B', 'O', 'W'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['D inverse', 'L']|['L inverse', 'D']|
['B', 'O', 'W'], ['G', 'O', 'W'], ['W', 'R', 'G'], ['Y', 'B', 'R'], ['O', 'G', 'Y'], ['R', 'G', 'Y'], ['W', 'R', 'B'], ['Y', 'B', 'O']|['D inverse', 'L inverse']|['L', 'D']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['R', 'B', 'Y'], ['O', 'B', 'Y'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['G', 'R', 'W'], ['B', 'R', 'W']|['D inverse', 'R']|['R inverse', 'D']|
['W', 'O', 'G'], ['Y', 'G', 'R'], ['B', 'R', 'W'], ['G', 'R', 'W'], ['W', 'O', 'B'], ['Y', 'G', 'O'], ['O', 'B', 'Y'], ['R', 'B', 'Y']|['D inverse', 'R inverse']|['R', 'D']|
